交易標的,土地移轉總面積平方公尺,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位移轉總面積平方公尺,車位總價元,主建物面積,附屬建物面積,陽台面積,電梯,真實單價(元/平方公尺),交易年,交易月,建築完成年,屋齡,移轉層次_num,總樓層數_num,是否為頂樓,土地筆數,建物棟數,車位數,鄉鎮市區_中區,鄉鎮市區_北區,鄉鎮市區_北屯區,鄉鎮市區_南區,鄉鎮市區_南屯區,鄉鎮市區_后里區,鄉鎮市區_外埔區,鄉鎮市區_大安區,鄉鎮市區_大甲區,鄉鎮市區_大肚區,鄉鎮市區_大里區,鄉鎮市區_大雅區,鄉鎮市區_太平區,鄉鎮市區_新社區,鄉鎮市區_東勢區,鄉鎮市區_東區,鄉鎮市區_梧棲區,鄉鎮市區_沙鹿區,鄉鎮市區_清水區,鄉鎮市區_潭子區,鄉鎮市區_烏日區,鄉鎮市區_石岡區,鄉鎮市區_神岡區,鄉鎮市區_西區,鄉鎮市區_西屯區,鄉鎮市區_豐原區,鄉鎮市區_霧峰區,鄉鎮市區_龍井區,建物型態_住宅大樓(11層含以上有電梯),建物型態_公寓(5樓含以下無電梯),建物型態_其他,建物型態_華廈(10層含以下有電梯),建物型態_透天厝,主要用途_住商用,主要用途_住家用,主要用途_其他,主要用途_商業用,主要用途_辦公用,主要建材_其他,主要建材_加強磚造,主要建材_鋼筋混凝土造,主要建材_鋼骨鋼筋混凝土造、鋼筋混凝土造,車位類別_一樓平面,車位類別_其他,車位類別_升降平面,車位類別_升降機械,車位類別_坡道平面,車位類別_坡道機械,車位類別_塔式車位,使用分區_一般農業區,使用分區_住,使用分區_其他,使用分區_商,使用分區_山坡地保育區,使用分區_工,使用分區_工業區,使用分區_特定農業區,使用分區_農,使用分區_都市：其他:住宅區,使用分區_都市：其他:保護區,使用分區_都市：其他:第一之二種住宅區,使用分區_都市：其他:第一種新市政中心專用區,使用分區_都市：其他:第三種新市政中心專用區,使用分區_都市：其他:第三種遊憩區,使用分區_都市：其他:第二種住宅區,使用分區_都市：其他:第二種創新研發專用區,使用分區_都市：其他:第五種新市政中心專用區,使用分區_都市：其他:第八種新市政中心專用區,使用分區_都市：其他:第六種新市政中心專用區,使用分區_都市：其他:第四種新市政中心專用區,使用分區_都市：其他:道路用地,使用分區_都市：其他:風景區,使用分區_鄉村區,Income_Median,Higher_Ed_Ratio,id,Address,Response_Address,Response_X,Response_Y
房地(土地+建物)+車位,24.73,221.22,3,2,2,1,1,26060000.0,147409,66.82,3300000.0,87.77,0.0,12.54,1,147409.3264248705,2020,12,2025.0,0.0,12.0,27.0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,24.77,221.75,3,2,2,1,1,27750000.0,156501,72.55,4400000.0,87.67,0.0,9.3,1,156501.34048257375,2020,12,2025.0,0.0,14.0,27.0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,20.29,180.44,3,2,2,1,1,26090000.0,164446,31.82,1650000.0,86.27,0.0,10.28,1,164446.23872964608,2020,12,2025.0,0.0,23.0,27.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,20.36,181.02,3,2,2,1,1,23050000.0,143097,31.82,1700000.0,87.67,0.0,9.3,1,143096.51474530832,2020,12,2025.0,0.0,3.0,27.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,23.81,212.85,3,2,2,1,1,27900000.0,161517,63.64,3800000.0,87.67,0.0,9.3,1,161517.32457610083,2020,12,2025.0,0.0,17.0,27.0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,20.73,184.26,3,2,2,1,1,25570000.0,155602,31.82,1850000.0,87.43,0.0,11.61,1,155602.20414589345,2020,12,2025.0,0.0,20.0,27.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,25.38,227.2,3,2,2,1,1,27370000.0,148455,73.82,4600000.0,86.88,0.0,12.81,1,148454.8180988395,2020,12,2025.0,0.0,8.0,27.0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,9.03,111.12,2,2,1,1,1,8510000.0,85093,28.74,1500000.0,50.32,0.0,5.11,1,85093.46928866228,2020,12,2025.0,0.0,23.0,24.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,56.05838623907972,,,,,
房地(土地+建物)+車位,7.29,142.71,3,2,2,1,1,20470000.0,161296,32.54,2700000.0,65.77,0.0,6.21,1,161296.17863302166,2020,12,2025.0,0.0,5.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,16.97,162.92000000000002,3,2,2,1,1,15000000.0,104817,33.17,1400000.0,78.47,0.0,6.43,1,104816.95568400771,2020,12,2025.0,0.0,6.0,19.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,17.38,166.0,3,2,2,1,1,15420000.0,106301,33.17,1300000.0,82.34,0.0,4.58,1,106301.2873597832,2020,12,2025.0,0.0,7.0,19.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,18.2,172.3,3,2,2,1,1,16590000.0,107382,33.17,1650000.0,82.91,0.0,8.13,1,107381.5855674549,2020,12,2025.0,0.0,10.0,19.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,16.32,157.95999999999998,3,2,2,1,1,15160000.0,107870,33.18,1700000.0,76.22,0.0,5.44,1,107869.85093765028,2020,12,2025.0,0.0,10.0,19.0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,16.32,157.95999999999998,3,2,2,1,1,15000000.0,106588,33.18,1700000.0,76.22,0.0,5.44,1,106587.59416573172,2020,12,2025.0,0.0,11.0,19.0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,16.32,157.95999999999998,3,2,2,1,1,15050000.0,107790,33.18,1600000.0,76.22,0.0,5.44,1,107789.70988940538,2020,12,2025.0,0.0,11.0,19.0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,16.97,179.5,3,2,2,1,1,16070000.0,106906,49.76,2200000.0,78.47,0.0,6.43,1,106906.11993217203,2020,12,2025.0,0.0,13.0,19.0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,16.32,157.95999999999998,3,2,2,1,1,15000000.0,108582,33.17,1450000.0,76.22,0.0,5.44,1,108582.4184630179,2020,12,2025.0,0.0,10.0,19.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,16.97,162.92000000000002,3,2,2,1,1,15500000.0,107129,33.17,1600000.0,78.47,0.0,6.43,1,107129.0944123314,2020,12,2025.0,0.0,15.0,19.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,16.32,157.95999999999998,3,2,2,1,1,14890000.0,108102,33.17,1400000.0,76.22,0.0,5.44,1,108101.61070598608,2020,12,2025.0,0.0,15.0,19.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,18.2,172.3,3,2,2,1,1,16930000.0,109107,33.17,1750000.0,82.91,0.0,8.13,1,109106.59095809674,2020,12,2025.0,0.0,17.0,19.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,16.97,179.5,3,2,2,1,1,16790000.0,108216,49.76,2750000.0,78.47,0.0,6.43,1,108216.43286573146,2020,12,2025.0,0.0,19.0,19.0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,23.8,212.84,3,2,2,1,1,25650000.0,148458,63.64,3500000.0,87.67,0.0,9.3,1,148458.4450402145,2020,12,2025.0,0.0,7.0,27.0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,20.73,184.27,3,2,2,1,1,25440000.0,153427,31.82,2050000.0,87.43,0.0,11.61,1,153427.3532305674,2020,12,2025.0,0.0,18.0,27.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,10.5,124.87,2,2,1,1,1,9800000.0,86341,28.74,1500000.0,58.39,0.0,6.6,1,86341.41267034224,2020,12,2025.0,0.0,23.0,24.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,56.05838623907972,,,,,
房地(土地+建物)+車位,16.32,157.95999999999998,3,2,2,1,1,14900000.0,106588,33.18,1600000.0,76.22,0.0,5.44,1,106587.59416573172,2020,12,2025.0,0.0,9.0,19.0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,17.38,166.0,3,2,2,1,1,16080000.0,109012,33.17,1600000.0,82.34,0.0,4.58,1,109011.51848227058,2020,12,2025.0,0.0,17.0,19.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,17.38,166.0,3,2,2,1,1,16080000.0,109388,33.17,1550000.0,82.34,0.0,4.58,1,109387.93947150494,2020,12,2025.0,0.0,18.0,19.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,19.06,117.8,2,2,1,1,1,5690000.0,50564,29.99,1250000.0,51.92,0.0,6.99,1,50563.71711650154,2020,12,2025.0,0.0,5.0,14.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,43.71897215933913,,,,,
房地(土地+建物)+車位,18.26,115.5,1,2,1,1,1,5580000.0,50637,29.99,1250000.0,50.83,0.0,6.54,1,50637.35235644953,2020,12,2025.0,0.0,11.0,14.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,43.71897215933913,,,,,
房地(土地+建物),23.82,110.93,3,2,2,1,1,6240000.0,56252,0.0,0.0,66.43,0.0,7.91,1,56251.69025511584,2020,12,2025.0,0.0,12.0,14.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,43.71897215933913,,,,,
房地(土地+建物)+車位,16.67,93.16,2,2,1,1,1,4460000.0,46857,15.05,800000.0,46.77,0.0,5.58,1,46856.99654333632,2020,12,2025.0,0.0,3.0,14.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,43.71897215933913,,,,,
房地(土地+建物)+車位,18.26,100.56,2,2,1,1,1,4900000.0,49702,15.05,650000.0,50.83,0.0,6.54,1,49701.78926441351,2020,12,2025.0,0.0,2.0,14.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,43.71897215933913,,,,,
房地(土地+建物)+車位,19.06,118.7,2,2,1,1,1,5860000.0,52531,29.99,1200000.0,52.05,0.0,7.43,1,52530.71807011611,2020,12,2025.0,0.0,9.0,14.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,43.71897215933913,,,,,
房地(土地+建物)+車位,16.97,162.92000000000002,3,2,2,1,1,14890000.0,103969,33.17,1400000.0,78.47,0.0,6.43,1,103969.17148362235,2020,12,2025.0,0.0,5.0,19.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,18.2,172.3,3,2,2,1,1,16560000.0,106807,33.17,1700000.0,82.91,0.0,8.13,1,106806.58377057427,2020,12,2025.0,0.0,7.0,19.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,17.38,166.0,3,2,2,1,1,15720000.0,107807,33.17,1400000.0,82.34,0.0,4.58,1,107806.97131672064,2020,12,2025.0,0.0,10.0,19.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,16.97,162.92000000000002,3,2,2,1,1,15070000.0,106127,33.17,1300000.0,78.47,0.0,6.43,1,106127.1676300578,2020,12,2025.0,0.0,12.0,19.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,18.2,172.3,3,2,2,1,1,16400000.0,107453,33.17,1450000.0,82.91,0.0,8.13,1,107453.46079206496,2020,12,2025.0,0.0,12.0,19.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,16.32,174.55,3,2,2,1,1,15750000.0,107781,49.76,2300000.0,76.22,0.0,5.44,1,107781.07220129816,2020,12,2025.0,0.0,12.0,19.0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,18.2,172.3,3,2,2,1,1,16860000.0,109682,33.17,1600000.0,82.91,0.0,8.13,1,109681.59275497736,2020,12,2025.0,0.0,14.0,19.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,18.2,172.3,3,2,2,1,1,16780000.0,109107,33.17,1600000.0,82.91,0.0,8.13,1,109106.59095809674,2020,12,2025.0,0.0,15.0,19.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,16.97,162.92000000000002,3,2,2,1,1,15290000.0,106667,33.17,1450000.0,78.47,0.0,6.43,1,106666.66666666669,2020,12,2025.0,0.0,14.0,19.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,17.38,166.0,3,2,2,1,1,16110000.0,109614,33.17,1550000.0,82.34,0.0,4.58,1,109613.79206504556,2020,12,2025.0,0.0,16.0,19.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,23.98,214.34,3,2,2,1,1,25340000.0,146299,59.93,2750000.0,87.77,0.0,12.54,1,146298.81484359823,2020,12,2025.0,0.0,10.0,27.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,23.85,213.35,3,2,2,1,1,28490000.0,159909,63.64,4550000.0,87.67,0.0,9.59,1,159909.1577048961,2020,12,2025.0,0.0,22.0,27.0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,23.85,213.35,3,2,2,1,1,29480000.0,164184,63.64,4900000.0,87.67,0.0,9.59,1,164184.08923919575,2020,12,2025.0,0.0,25.0,27.0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,25.17,225.57,3,2,2,1,1,28900000.0,160523,76.37,4950000.0,87.67,0.0,9.3,1,160522.78820375336,2020,12,2025.0,0.0,16.0,27.0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,16.32,157.95999999999998,3,2,2,1,1,14900000.0,105786,33.18,1700000.0,76.22,0.0,5.44,1,105786.1836832826,2020,12,2025.0,0.0,6.0,19.0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
